Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
390000,1.3856447,0.0001845002,-0.22444145,0.021690765,0.28582126,0.0032889866,0.344499,0.013042232,0.13187347,0.31352293,0.100387014,0.90159935,0.0,-4.15991651515166,0.4601012246372799,5.360936992491285,-4.159916488259721,1882.0
400000,1.3862983,0.0001815002,-0.24368238,0.025567735,0.24409476,0.0009925475,0.2816288,0.010233469,0.12902656,0.23400608,0.075960025,0.9258725,0.0,-6.000000238418579,0.5493102073669434,4.305687252664939,-6.000000211643055,2482.0
410000,1.3857642,0.0001785002,-0.24569821,0.022606129,0.21922946,0.0011906704,0.33146954,0.0089859525,0.12597594,0.21807599,0.07042779,0.93061,0.0,-6.000000238418579,0.48720789537765086,5.464558767154813,-6.000000211643055,2482.0
420000,1.3842359,0.0001755002,-0.23030558,0.021669904,0.24607806,0.001159036,0.32670322,0.009864566,0.126626,0.23737115,0.07908646,0.9267068,0.0,-6.000000238418579,0.5443093944340944,5.451354124583304,-6.000000211643055,2482.0
430000,1.3860643,0.00017250021,-0.23292157,0.024946837,0.30779585,0.0023594962,0.31363687,0.010678416,0.12746972,0.26025668,0.084351465,0.9188202,0.0,-4.749316471815109,0.4695888826623559,9.19120740480721,-4.749316447041929,2051.2
440000,1.3881606,0.00016950021,-0.22602001,0.01452736,0.27300954,0.0036694624,0.28306442,0.011461376,0.1260448,0.22557132,0.07164959,0.92801553,0.0,-3.606691437959671,0.44376986995339396,8.582392682880164,-3.6066914208699017,1856.6
450000,1.3899635,0.0001665002,-0.21518393,0.016539732,0.22395024,0.0013319826,0.30423623,0.011614447,0.12264742,0.22564697,0.074541874,0.931116,0.0,-6.000000238418579,0.6169860223308206,4.301129192113876,-6.000000211643055,2482.0
460000,1.3899173,0.00016350021,-0.23036213,0.027053079,0.38255572,0.002691633,0.32661337,0.011352883,0.12045559,0.27997178,0.0894929,0.911693,0.0,-6.000000238418579,0.6711228017229587,10.665164069272578,-6.000000211643055,2482.0
470000,1.3909488,0.00016050022,-0.22776727,0.02510601,0.24448228,0.0012463944,0.28051075,0.011392394,0.11934282,0.21499045,0.07238714,0.9329996,0.0,-6.000000238418579,0.6046452270820737,4.051835953723639,-6.000000211643055,2482.0
480000,1.392088,0.00015750022,-0.23037596,0.026639229,0.34136048,0.00400574,0.36565417,0.012857305,0.119965754,0.35384402,0.11395745,0.8905512,0.0,-3.7846916377544404,0.5256488552317023,9.366570529341697,-3.7846916251350193,1939.0
490000,1.391538,0.00015450022,-0.21849804,0.025576342,0.36886635,0.0023850095,0.33805978,0.018129852,0.12706646,0.29852057,0.09881902,0.9084406,0.0,-6.000000238418579,0.922149746445939,11.640979095362127,-6.000000211643055,2482.0
500000,1.3901697,0.00015150021,-0.22079998,0.020934919,0.26767737,0.0031692884,0.32882744,0.009511096,0.11936891,0.26150873,0.08472677,0.9161893,0.0,-4.2311234951019285,0.35618886556476353,4.269804452545941,-4.231123475078493,1973.8
510000,1.3896796,0.00014850021,-0.2214017,0.021418447,0.28169084,0.0032457642,0.3666108,0.010200644,0.117990196,0.283331,0.09285802,0.9148019,0.0,-4.504167079925537,0.44332098234444856,10.732278667762875,-4.504167054453864,2108.0
520000,1.3890332,0.0001455002,-0.22079639,0.020260919,0.28148967,0.0020112647,0.32614565,0.009121859,0.118827835,0.21997039,0.07383275,0.93273354,0.0,-6.000000238418579,0.47380361543037,6.246327014639974,-6.000000211643055,2482.0
530000,1.3890417,0.00014250021,-0.23439708,0.018116394,0.20082721,0.0009875497,0.30831537,0.008550426,0.11718544,0.15771148,0.051991336,0.95231384,0.0,-6.000000238418579,0.4790481498930603,3.1844604425132275,-6.000000211643055,2482.0
540000,1.3894758,0.00013950022,-0.23365656,0.022870675,0.33332655,0.0024834624,0.32853493,0.011091946,0.1188447,0.26324445,0.08786643,0.9198494,0.0,-6.000000238418579,0.6058741402812302,8.430546158924699,-6.000000211643055,2482.0
550000,1.3896822,0.00013650021,-0.22602054,0.024097074,0.30237713,0.0018517876,0.32452127,0.010331461,0.11528139,0.25116217,0.08347798,0.92142093,0.0,-5.024255737662315,0.48796140123158693,6.130892085842788,-5.024255715077743,2242.0
560000,1.3897747,0.00013350022,-0.23864326,0.02588966,0.28450307,0.002638049,0.33759674,0.012297942,0.11217228,0.25038734,0.08346312,0.92732304,0.0,-6.000000238418579,0.6505009427201003,8.007259046193212,-6.000000211643055,2482.0
570000,1.3874078,0.00013050022,-0.22436543,0.025206843,0.26922107,0.002156098,0.36113328,0.012695208,0.11812474,0.24053462,0.07873214,0.92543966,0.0,-5.241659373044968,0.6017230963334441,6.6917784756515175,-5.241659359482583,2342.25
580000,1.3889207,0.00012750023,-0.22790448,0.025418252,0.23387346,0.0016485639,0.34600776,0.012218671,0.12264228,0.21854074,0.07140597,0.9339113,0.0,-4.780982440710067,0.5263297226279974,3.846346818841994,-4.78098242119886,2057.4
590000,1.3882518,0.00012450022,-0.22301312,0.021608824,0.20561016,0.0016161108,0.34818572,0.009200932,0.11506579,0.21263137,0.06852921,0.9353571,0.0,-6.000000238418579,0.5092519605532289,4.187297739204951,-6.000000211643055,2482.0
600000,1.3877158,0.00012150023,-0.22489834,0.022431018,0.28523582,0.0033640256,0.34009573,0.013059085,0.11467428,0.24795598,0.08696594,0.9295579,0.0,-3.6211588025093078,0.48781151287257674,6.559204626828432,-3.621158782718703,1861.6
610000,1.3872021,0.00011850022,-0.21091604,0.021454317,0.23620264,0.0029364538,0.35396618,0.009171402,0.11346763,0.24901006,0.08027512,0.92189085,0.0,-4.226090684533119,0.3738491914700717,6.2147081674387055,-4.226090666799185,1917.0
620000,1.3867476,0.000115500225,-0.21980095,0.025015092,0.2050296,0.0044526258,0.3648763,0.012342959,0.11976279,0.26381308,0.079511456,0.9169451,0.0,-5.389947548508644,0.5898673564661294,8.508829010883346,-5.389947539020795,2412.25
630000,1.3857616,0.00011250022,-0.21867284,0.029249644,0.24412325,0.0026153997,0.36141685,0.0154524855,0.12309758,0.18048765,0.057283405,0.9469601,0.0,-5.5113768726587296,0.7888980356510729,6.166756516955502,-5.5113768532755785,2478.25
640000,1.3861917,0.00010950023,-0.21201876,0.0283557,0.24229115,0.0018647406,0.3275234,0.01035086,0.11471319,0.23260684,0.07755796,0.92971337,0.0,-5.10363344848156,0.46600856306031346,4.675147975212894,-5.103633423452266,2276.0
650000,1.3874121,0.00010650023,-0.22352093,0.025524583,0.22726615,0.0016055563,0.3306909,0.009663933,0.11772375,0.20859584,0.071120866,0.939699,0.0,-6.000000238418579,0.5026610664790496,5.16372553142719,-6.000000211643055,2482.0
